Product_ID,product,price,ratings,reviews,url,category
B0BX99B52P,"WWahuayuan Retro Game Console with Dual Controllers Plug & Play Video Game Stick Built in 10000+ Games, 9 Classic Emulators, TV 4K High Definition HDMI Output, Great Gift for Adults and Kids",35.99,3.6,12,https://www.amazon.com/WWahuayuan-Controllers-Emulators-TV-Definition-PC/dp/B0BX99B52P/ref=sr_1_3?keywords=video_games&qid=1695494418&sr=8-3,video_games
B0BQ7P2D1X,Peppa Pig World Adventures,0,4.4,49,https://www.amazon.com/Peppa-Pig-World-Adventures-Nintendo-Switch/dp/B0BQ7P2D1X/ref=sr_1_4?keywords=video_games&qid=1695494418&sr=8-4,video_games
B0BWLS5337,"Apriluna Retro Game Console Wireless HDMI Output System，Built in 10000+ Classic Handheld Games 2.4G Wireless Controllers, 9 Emulator Consoles",47.99,3.6,29,https://www.amazon.com/Apriluna-Wireless-System%EF%BC%8CBuilt-Handheld-Controllers/dp/B0BWLS5337/ref=sr_1_5?keywords=video_games&qid=1695494418&sr=8-5,video_games
B07XNM8S8V,"Old Skool Classiq 2 AV Version Twin Video Game System, Grey/Purple Compatible with SNES/NES Nintendo and Super Nintendo cartridges",49.99,4.4,386,https://www.amazon.com/Classiq-Compatible-NES-Nintendo-Super-cartridges/dp/B07XNM8S8V/ref=sr_1_6?keywords=video_games&qid=1695494418&sr=8-6,video_games
B0CGLBVJLY,"Retro Game Console HDD 4T, Hyper Base Mix Lite with 80+ Emulator Console, 55433 Video Games Plug and Play, 3 Game System Launchbox/Retrobat/Playnite, Support Win 8.1/10/11, 5400 RPM, 6GB/s",179.99,0.0,0,https://www.amazon.com/Console-Emulator-Launchbox-Retrobat-Playnite-PC/dp/B0CGLBVJLY/ref=sr_1_7?keywords=video_games&qid=1695494418&sr=8-7,video_games
B093GJG734,"Old Arcade Retro Classic Game Console, 621 different classic games + bonus games, Save game play, HDMI Connection, classic game play, Retro Game Play, Nostalgic Game Play. Advanced Gaming solution",48.44,4.1,701,https://www.amazon.com/Old-Arcade-Different-Connection-Nostalgic/dp/B093GJG734/ref=sr_1_8?keywords=video_games&qid=1695494418&sr=8-8,video_games
1449495184,Trapped in a Video Game: Return to Doom Island (Volume 4),6.99,4.8,1777,https://www.amazon.com/Trapped-Video-Game-Book-Return/dp/1449495184/ref=sr_1_9?keywords=video_games&qid=1695494418&sr=8-9,video_games
B08XPSCHRC,GameNext Mini Game Console Childhood Video Game Consoles Built-in 620 Games with NES Dual Controllers Handheld Game Player Console Classic System Edition Plug & Play for Kids & Adults,29.99,3.6,304,https://www.amazon.com/GameNext-Childhood-Consoles-Repeated-Handheld/dp/B08XPSCHRC/ref=sr_1_10?keywords=video_games&qid=1695494418&sr=8-10,video_games
1449494862,Trapped in a Video Game (Volume 1),5.50,4.7,13443,https://www.amazon.com/Trapped-Video-Game-Book-1/dp/1449494862/ref=sr_1_11?keywords=video_games&qid=1695494418&sr=8-11,video_games
B0CDBSGWD6,"Super Classic Retro Game Console,HDMI Video Game System Built in 5000 Classic Games,Dual Game Controllers Wireless & Plug and Play.",59.99,2.0,1,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMDc0MzAyNDczMjYzMDoxNjk1NDk0NDE4OnNwX210ZjozMDAwMjM2NTg4NTIyMDI6OjA6Og&url=%2FClassic-Console-System-Controllers-Wireless%2Fdp%2FB0CDBSGWD6%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494418%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,video_games
B0C2VK7GK9,"F1 23 PS5 | Video Game | French, English",60.99,4.6,220,https://www.amazon.com/PS5-Video-Game-French-English/dp/B0C2VK7GK9/ref=sr_1_13?keywords=video_games&qid=1695494418&sr=8-13,video_games
B0CH8HXRQX,"Wireless Retro Game Console, Plug and Play Nostalgia Video Game Stick 4K 10000+ Games Built-in, 9 Classic Emulators, 64G, with Dual 2.4GHz Wireless Controllers",34.99,0.0,0,https://www.amazon.com/Wireless-Console-Nostalgia-Emulators-Controllers/dp/B0CH8HXRQX/ref=sr_1_14?keywords=video_games&qid=1695494418&sr=8-14,video_games
B0CFK7HSR9,001Wireless Retro Game Console,49.99,2.5,26,https://www.amazon.com/Wireless-Retro-Console-Nostalgia-Output/dp/B0CFK7HSR9/ref=sr_1_15?keywords=video_games&qid=1695494418&sr=8-15,video_games
B0BCYFPSDX,"TaddToy 16 Bit Handheld Game Console for Kids Adults, 3.0'' Large Screen Preloaded 200 Classic Portable Retro Video Handheld Games with Type-C Port Rechargeable Battery for Birthday Gift for Kids Blue",32.99,4.0,276,https://www.amazon.com/TaddToy-Handheld-Preloaded-Portable-Rechargeable/dp/B0BCYFPSDX/ref=sr_1_16?keywords=video_games&qid=1695494418&sr=8-16,video_games
B0CCR8TBPX,RG405V Handheld Game Console Android 12 System 4’’ IPS Touch Screen Game Player Built-in 128G TF Card 3154 Classic Games 5500 mAh Battery Compatible with Bluetooth and WiFi,184.99,0.0,0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMDc0MzAyNDczMjYzMDoxNjk1NDk0NDE4OnNwX210ZjozMDAwNTM3NDA5MjA1MDI6OjA6Og&url=%2FHandheld-Console-Android-Compatible-Bluetooth%2Fdp%2FB0CCR8TBPX%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494418%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,video_games
B0C7PN2L5V,Starfield: Standard Edition - Xbox Series X,69.89,4.1,100,https://www.amazon.com/Starfield-Standard-Xbox-X/dp/B0C7PN2L5V/ref=sr_1_18?keywords=video_games&qid=1695494418&sr=8-18,video_games
B08JPRMY21,Console Wars,0,4.7,19,https://www.amazon.com/Console-Blake-Harris-Jonah-Tulis/dp/B08JPRMY21/ref=sr_1_19?keywords=video_games&qid=1695494418&sr=8-19,video_games
B0C9NX5P1R,The Grinch: Christmas Adventures - Nintendo Switch,39.99,0.0,0,https://www.amazon.com/Grinch-Christmas-Adventures-Nintendo-Switch/dp/B0C9NX5P1R/ref=sr_1_20?keywords=video_games&qid=1695494418&sr=8-20,video_games
B0C23PYBWJ,"Fadist Retro Game Console, Built in 620 Classic NES Games, AV Output, with 2 Wired Controller, Plug and Play Games Console, Ideal Gift for Kids, Friend",35.99,3.5,62,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMDc0MzAyNDczMjYzMDoxNjk1NDk0NDE4OnNwX2J0ZjoyMDAxNjg5MDk3MzI1OTg6OjA6Og&url=%2FFadist-Console-Classic-Output-Controller%2Fdp%2FB0C23PYBWJ%2Fref%3Dsr_1_21_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494418%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,video_games
B08S739XHC,"FVBADE [20000 Games in 1 40S Pandora Box Arcade Game Console for PC & Projector & TV,3D Games 1-4 Players Double Joystick Favorite List Game Category Save/Search/Hide/Pause/Delete Games",159.99,4.1,302,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMDc0MzAyNDczMjYzMDoxNjk1NDk0NDE4OnNwX2J0ZjoyMDAwNDQ0NDM0Nzk1OTg6OjA6Og&url=%2FFVBADE-Projector-Joystick-Favorite-Category%2Fdp%2FB08S739XHC%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494418%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,video_games
B0B62K5H9P,"Switch Controller, Wireless Switch Pro Controllers for Switch/ Switch Lite/ Switch OLED, ECHTPower Switch Remote Gamepad with Joystick, Pro Controllers Switch with LED Color Light, 4 Programmable Buttons Adjustable Turbo & Dual Vibration",36.99,4.3,437,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNDExMDIzNjY2OTMwNjMwOjE2OTU0OTQ0Mzc6c3BfYXRmX25leHQ6MzAwMDUwOTM3NjI4ODAyOjowOjo&url=%2FController-Controllers-ECHTPower-Programmable-Adjustable%2Fdp%2FB0B62K5H9P%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494437%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,video_games
B0C6KLX1CQ,"RG Nano Pocket Mini Video Handheld Game Console Keychain 1.54"" IPS Screen Aluminum Alloy Game Player Linux System 64G TF Card Preload 5360 Classic Games 1050mAh Battery Hi-fi Speaker",74.99,3.8,9,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNDExMDIzNjY2OTMwNjMwOjE2OTU0OTQ0Mzc6c3BfYXRmX25leHQ6MzAwMDA0NTAzMDU1MTAyOjowOjo&url=%2FHandheld-Console-Keychain-Aluminum-Preload%2Fdp%2FB0C6KLX1CQ%2Fref%3Dsr_1_18_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494437%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,video_games
B0CBNQ9YC3,"PDP Afterglow™ Wave Wireless LED Controller for Nintendo Switch, Nintendo Switch/OLED - Purple",54.99,0.0,0,https://www.amazon.com/AfterglowTM-Wireless-Controller-Nintendo-Gaming-Console/dp/B0CBNQ9YC3/ref=sr_1_19?keywords=video_games&qid=1695494437&sr=8-19,video_games
B0BWGWQ3CR,Retro Video Games Console for Kids Adults Built-in 308 Classic Electronic Game 3.0'' Screen Mini TV Games Console Support TV Output and USB Charging Birthday Xmas Gift for Boys Girl 4-12 (Green),26.99,4.1,515,https://www.amazon.com/Console-Classic-Electronic-Charging-Birthday/dp/B0BWGWQ3CR/ref=sr_1_20?keywords=video_games&qid=1695494437&sr=8-20,video_games
B01H0LFJWA,Titanfall 2 - Origin PC [Online Game Code],2.99,4.4,1290,https://www.amazon.com/Titanfall-2-Online-Game-Code/dp/B01H0LFJWA/ref=sr_1_21?keywords=video_games&qid=1695494437&sr=8-21,video_games
B0C7WNMCSC,MARVEL’S SPIDER-MAN 2 – PS5 Launch Edition,69.99,0.0,0,https://www.amazon.com/MARVELS-SPIDER-MAN-2-Launch-PlayStation-5/dp/B0C7WNMCSC/ref=sr_1_22?keywords=video_games&qid=1695494437&sr=8-22,video_games
B09YZNRQ7S,Metroid Prime Remastered - Nintendo Switch,37.50,4.9,1667,https://www.amazon.com/Test-3-Nintendo-Switch/dp/B09YZNRQ7S/ref=sr_1_23?keywords=video_games&qid=1695494437&sr=8-23,video_games
B0CDL3Y7F9,"Hyper Base Mix Game Console HDD 5TB with 3 Game System, Retro Game Console with built in 60649 Games, Emulator Console with 80+ Emulators, Video Game Console for PC, Applicable to win8.1/win10/win11",229.99,3.5,2,https://www.amazon.com/Console-System-Emulator-Emulators-Applicable-playnite/dp/B0CDL3Y7F9/ref=sr_1_24?keywords=video_games&qid=1695494437&sr=8-24,video_games
B0CD83FPDS,"Handheld Game Console for Kids Adults, 3.5'' LCD Screen Retro Handheld Video Game Console, Preloaded 500 Classic Retro Video Games with Rechargeable Battery, Support 2 Players and TV Connection",26.62,2.9,7,https://www.amazon.com/Handheld-Console-Preloaded-Rechargeable-Connection/dp/B0CD83FPDS/ref=sr_1_25?keywords=video_games&qid=1695494437&sr=8-25,video_games
B09WVZ4GDX,"YRPRSODF TV Game Console Built in 883 Games, Retro Video Game Machine with 2.4G Wireless Handheld Gamepad Somatosensory Control, HDMI USB Plug and Play, Kid & Adult Interactive& Puzzle Game,Grey",59.99,3.7,378,https://www.amazon.com/YRPRSODF-Wireless-Handheld-Somatosensory-Interactive/dp/B09WVZ4GDX/ref=sr_1_26?keywords=video_games&qid=1695494437&sr=8-26,video_games
B0C5XP759G,Miyoo Mini Plus Handheld Game Console 3.5 inch Classic System Retro Video Games Consoles Portable Rechargeable Hand Held 64G with Case (Gray),79.99,4.4,276,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNDExMDIzNjY2OTMwNjMwOjE2OTU0OTQ0Mzc6c3BfbXRmOjIwMDE3ODEyNDgyNjk5ODo6MDo6&url=%2FHandheld-Console-Consoles-Portable-Rechargeable%2Fdp%2FB0C5XP759G%2Fref%3Dsr_1_27_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494437%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,video_games
B0CH1WTQSZ,Tingkengse Switch Controller for Nintendo Switch/OLED，One-Piece Joypad Switch Pro Controller for Handheld Mode， Ergonomic Design With 6-Axis Gyro Dual Motor Vibration,39.99,4.8,1375,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNDExMDIzNjY2OTMwNjMwOjE2OTU0OTQ0Mzc6c3BfbXRmOjMwMDAwMzIzMjM1MTYwMjo6MDo6&url=%2FTingkengse-Controller-OLED%25EF%25BC%258COne-Piece-Ergonomic-Vibration%2Fdp%2FB0CH1WTQSZ%2Fref%3Dsr_1_28_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494437%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,video_games
B0BP2DFMNR,"GD10 Retro Game Stick 64G Built in 20,000+ Games, Dual 2.4G Wireless Controllers, Video Game Consoles for 4K 60fps HD Output with 20+ Emulators",45.99,3.2,48,https://www.amazon.com/Console-Wireless-Controllers-Consoles-Emulators/dp/B0BP2DFMNR/ref=sr_1_29?keywords=video_games&qid=1695494437&sr=8-29,video_games
B0C91MLPNG,Sonic Superstars - Nintendo Switch,59.99,0.0,0,https://www.amazon.com/Sonic-Superstars-Nintendo-Switch/dp/B0C91MLPNG/ref=sr_1_30?keywords=video_games&qid=1695494437&sr=8-30,video_games
B0B3X3MBVY,"FUNTELL Wireless Retro Game Console, Plug & Play Video TV Game Stick with 10000+ Games Built-in, 64G, 9 Emulators, 4K HDMI Nostalgia Stick Game for TV, Dual 2.4G Wireless Controllers",49.99,3.5,589,https://www.amazon.com/Wireless-Console-Built-Emulators-Output-Controllers/dp/B0B3X3MBVY/ref=sr_1_31?keywords=video_games&qid=1695494437&sr=8-31,video_games
B09H221SH4,Kirby and the Forgotten Land - US Version,47.78,4.8,9555,https://www.amazon.com/Kirby-Forgotten-Land-Nintendo-Switch/dp/B09H221SH4/ref=sr_1_32?keywords=video_games&qid=1695494437&sr=8-32,video_games
B0CDWM7X43,"Retro Game Stick - Revisit Classic Games with Built-in 9 Emulators, 20,000+ Games, 4K HDMI Output, and 2.4GHz Wireless Controller for TV Plug and Play (64 G)",29.99,2.5,14,https://www.amazon.com/Retro-Game-Stick-Built-Controller/dp/B0CDWM7X43/ref=sr_1_33?keywords=video_games&qid=1695494437&sr=8-33,video_games
B08FZWTYVB,Great Boy Handheld Game Console for Kids Aldults Preloaded 270 Classic Retro Games with 3.0'' Color Display and Gamepad Rechargeable Arcade Gaming Player (Black),32.98,3.7,1251,https://www.amazon.com/Great-Boy-Portable-Preloaded-Rechargeable/dp/B08FZWTYVB/ref=sr_1_34?keywords=video_games&qid=1695494437&sr=8-34,video_games
B0BWJQG9LS,"Retro Game Console Built in 45000+ Games, Plug and Play Video Game Console HDMI, Android 9.0 + EmuELEC 4.5 Game System, Emulator Console Compatible with 70+ Emulators, S905X3 Chip, 4K Output",124.99,4.3,7,https://www.amazon.com/Console-Android-Emulator-Compatible-Emulators/dp/B0BWJQG9LS/ref=sr_1_35?keywords=video_games&qid=1695494437&sr=8-35,video_games
B0CBHN99PL,"Retro Game Console, Video Game Console with Built-in Games Plug & Play Game System Classic Edition",19.99,3.2,18,https://www.amazon.com/Retro-Console-Built-System-Classic/dp/B0CBHN99PL/ref=sr_1_36?keywords=video_games&qid=1695494437&sr=8-36,video_games
B0CCXXJHS7,"Hyper Base Mix 5T Retro Game Console HDD with 60649 Video Games, 80+ Emulator Console Plug and Play for PC with Win 8.1/10/11, Launchbox Hard Drive Game Emulator, Retrobat Game System,USB 3.0",229.99,0.0,0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNDExMDIzNjY2OTMwNjMwOjE2OTU0OTQ0Mzc6c3BfYnRmOjMwMDA0MTI3MTI2ODcwMjo6MDo6&url=%2FConsole-Emulator-PC-Launchbox-Retrobat-System%2Fdp%2FB0CCXXJHS7%2Fref%3Dsr_1_37_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494437%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,video_games
B0CFHFG79G,"SWANPOW Switch Controllers Compatible with Switch/Lite/OLED, Wireless Switch Pro Controller with Full RGB Line Breathing LED, Programmable, 6-Axis, Adjustable Turbo, 4-Speed Dual Vibration, Wake Up Function",18.99,5.0,5,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNDExMDIzNjY2OTMwNjMwOjE2OTU0OTQ0Mzc6c3BfYnRmOjMwMDA1NjMxNzAyMDUwMjo6MDo6&url=%2FSwitch-Controllers-Compatible-Controller-Programmable-Nintendo%2Fdp%2FB0CFHFG79G%2Fref%3Dsr_1_38_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494437%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,video_games
B0C3H6X72V,RG353PS Retro Handheld Game Console 3.5'' IPS Screen Linux OS RK3566 64bit Game Player with 128G TF Card Preload 4519 Classic Games Built in 3500mAh Battery Compatible with 5G WiFi and 4.2 Bluetooth,119.99,3.9,13,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjE3OTk0MTI4Mzc4NjMwOjE2OTU0OTQ0NDk6c3BfYXRmX25leHQ6MjAwMTY3MTIzOTA5OTk4OjowOjo&url=%2FRG353PS-Handheld-Console-Compatible-Bluetooth%2Fdp%2FB0C3H6X72V%2Fref%3Dsr_1_33_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494449%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,video_games
B0C4Y7G694,"Retro Handheld Game Console, Mini Retro Game Console with 500 Preloaded Classic Games, Portable Handheld Games for Kids Adults, 3.0-Inch Screen, 1200mAh Rechargeable Battery, Support TV & 2 Players",17.99,4.4,8,https://www.amazon.com/Handheld-Preloaded-Portable-3-0-Inch-Rechargeable/dp/B0C4Y7G694/ref=sr_1_35?keywords=video_games&qid=1695494449&sr=8-35,video_games
B0B97HWRZZ,"Handheld Game Console with 400 FC Games-Retro Game Console- Portable Video Game Console, Support for Connecting TV & Two Players, 1020mAh Rechargeable Battery. (RED)",15.59,4.0,67,https://www.amazon.com/Handheld-Games-Retro-Console-Connecting-Rechargeable/dp/B0B97HWRZZ/ref=sr_1_36?keywords=video_games&qid=1695494449&sr=8-36,video_games
B0C83YXKFY,The House of the Dead Remake - Limidead Edition (PS5),29.99,0.0,0,https://www.amazon.com/House-Dead-Remake-Limidead-PlayStation-5/dp/B0C83YXKFY/ref=sr_1_37?keywords=video_games&qid=1695494449&sr=8-37,video_games
B09S5W7QSY,"AJFKOOP Retro Game Console – Classic Mini Retro Game System Built-in 620 Games and 2 Controllers, 8-Bit Video Game System with Classic Games, Old-School Gaming System for Adults and Kids",24.99,3.8,1375,https://www.amazon.com/Retro-Game-Console-Built-Controllers/dp/B09S5W7QSY/ref=sr_1_38?keywords=video_games&qid=1695494449&sr=8-38,video_games
B0BF55WQH5,X51 Handheld Game Console 5.0 inch Pro Retro Games Consoles Classic Video Games Built-in Preinstalled Rechargeable Battery Portable Style Gaming Consoles 64GB Blue Red,64.99,3.8,19,https://www.amazon.com/Handheld-Consoles-Preinstalled-Rechargeable-Portable/dp/B0BF55WQH5/ref=sr_1_39?keywords=video_games&qid=1695494449&sr=8-39,video_games
B00YT78ES0,Mario Kart Wii - Game Only by Nintendo (Renewed),55.44,4.6,401,https://www.amazon.com/Mario-Kart-Wii-Certified-Refurbished-Mini/dp/B00YT78ES0/ref=sr_1_40?keywords=video_games&qid=1695494449&sr=8-40,video_games
B0BRKL55DF,"Mihiliring Retro Game Console with 621 Built-in Old Games, 2 Controllers, 4K HD HDMI Output, 8-Bit Plug and Play Classic Mini Video Game System for Kids and Adults as Gift (621(HDMI Input))",49.99,3.9,33,https://www.amazon.com/Mihiliring-Console-Built-Controllers-Classic/dp/B0BRKL55DF/ref=sr_1_41?keywords=video_games&qid=1695494449&sr=8-41,video_games
B0CH3RNV7L,Barbie Dreamhouse Adventures - Nintendo Switch,39.99,0.0,0,https://www.amazon.com/Barbie-Dreamhouse-Adventures-Nintendo-Switch/dp/B0CH3RNV7L/ref=sr_1_42?keywords=video_games&qid=1695494449&sr=8-42,video_games
B0BM3LM5KW,RG353M Metal Retro Game Handheld Game Console with Android 11 64bit Linux System 3.5’’ IPS Touch Screen Built-in 64G TF and Hall Joystick,159.99,4.0,18,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjE3OTk0MTI4Mzc4NjMwOjE2OTU0OTQ0NDk6c3BfbXRmOjIwMDEwOTM4MDQwMDc5ODo6MDo6&url=%2FRG353M-Handheld-Console-Android-Joystick%2Fdp%2FB0BM3LM5KW%2Fref%3Dsr_1_43_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494449%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,video_games
B0C7425VD2,RG405M Retro Handheld Game Console 4 Inch IPS Touch Screen Android 12 CNC Aluminum Alloy Unisoc Tiger T618 Portable Video Player 128G 3172 Games Support OTA Update (DXR-RG405M-Black),199.99,3.6,10,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjE3OTk0MTI4Mzc4NjMwOjE2OTU0OTQ0NDk6c3BfbXRmOjMwMDAwMTMzNDkwOTQwMjo6MDo6&url=%2FHandheld-Console-Aluminum-Portable-DXR-RG405M-Black%2Fdp%2FB0C7425VD2%2Fref%3Dsr_1_44_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494449%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,video_games
B0BMVKB3JR,TCDSTAR Original factory 16GB Retro Handheld Games Player x 12 plus 10000games Portab 7 Inch e-book MP5 Video Game Consoles for PSP,62.00,3.4,38,https://www.amazon.com/TCDSTAR-Original-Handheld-10000games-Consoles-Linux/dp/B0BMVKB3JR/ref=sr_1_45?keywords=video_games&qid=1695494449&sr=8-45,video_games
B099VMT8VZ,Meta Quest 2 — Advanced All-In-One Virtual Reality Headset — 128 GB,299.00,4.7,84874,https://www.amazon.com/Oculus-Quest-Advanced-All-One-Virtual/dp/B099VMT8VZ/ref=sr_1_46?keywords=video_games&qid=1695494449&sr=8-46,video_games
B0C46B6D4L,"GD20 Game Stick 64G Built in 30,000+ Games, Dual 2.4G Wireless Controllers, Video Game Consoles for 4K 60fps HDMI Output with 20+ Emulators",52.99,5.0,1,https://www.amazon.com/Wireless-Controllers-Consoles-Output-Emulators/dp/B0C46B6D4L/ref=sr_1_47?keywords=video_games&qid=1695494449&sr=8-47,video_games
B0B6LVV89J,Kelce,0,5.0,527,https://www.amazon.com/Kelce-Jason/dp/B0B6LVV89J/ref=sr_1_48?keywords=video_games&qid=1695494449&sr=8-48,video_games
1449495737,Trapped in a Video Game: The Final Boss (Volume 5),6.99,4.8,1596,https://www.amazon.com/Trapped-Video-Game-Book-Final/dp/1449495737/ref=sr_1_49?keywords=video_games&qid=1695494449&sr=8-49,video_games
B06XWN5V7B,Gamer Video,0,2.7,2,https://www.amazon.com/Gamer-Video/dp/B06XWN5V7B/ref=sr_1_50?keywords=video_games&qid=1695494449&sr=8-50,video_games
B0BT49G816,"My Arcade Megaman Pocket Player Pro: Portable Video Game System with 6 Games, 2.75"" Color Display, Ergonomic Design",39.99,2.5,2,https://www.amazon.com/My-Arcade-Megaman-Pocket-Player/dp/B0BT49G816/ref=sr_1_51?keywords=video_games&qid=1695494449&sr=8-51,video_games
B0BYFZ978V,"Wireless Retro Game Console,Retro Game Stick,Nostalgia Stick Game,4K HDMI Output,Plug and Play Video Game Stick Built in 10000+ Games,9 Classic Emulators, with Dual 2.4G Wireless Controllers(64G)",44.99,3.5,32,https://www.amazon.com/Wireless-Console-Nostalgia-Emulators-Controllers/dp/B0BYFZ978V/ref=sr_1_52?keywords=video_games&qid=1695494449&sr=8-52,video_games
B09C4T7KBM,"FVBADE[20000 Games in 1] Pandora Box Arcade Game Console Bluetooth Function Compatible PC & Projector & TV ,3D Games 4 Players Category Favorite List Save/Search/Hide/Pause/Delete Games",169.99,4.1,302,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjE3OTk0MTI4Mzc4NjMwOjE2OTU0OTQ0NDk6c3BfYnRmOjIwMDA4NDc2MzUwNDA5ODo6MDo6&url=%2FFVBADE-Bluetooth-Function-Compatible-Projector%2Fdp%2FB09C4T7KBM%2Fref%3Dsr_1_53_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494449%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,video_games
B08G89WQD4,"FVBADE[8000 Games in 1] Pandora Box Arcade Game Console WiFi Function to Add More Games Compatible PC & Projector & TV ,3D Games 4 Players Category Favorite List Save/Search/Hide/Pause/Delete Games",169.99,4.2,155,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjE3OTk0MTI4Mzc4NjMwOjE2OTU0OTQ0NDk6c3BfYnRmOjIwMDEwNTUxODEyMjY5ODo6MDo6&url=%2FFVBADE-Function-Compatible-Projector-Category%2Fdp%2FB08G89WQD4%2Fref%3Dsr_1_54_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494449%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,video_games
B0CF97XV5K,QISELF 10K+ Games Wireless Retro Game Console Classic Video Game Console 1080P HDMI Output All in One Game Console with 9 Emulators,55.99,3.8,18,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NjY2MjYwNzM1MzU2MzA6MTY5NTQ5NDQ2MzpzcF9hdGZfbmV4dDozMDAwMzEwNDgzOTM4MDI6OjA6Og&url=%2FQISELF-Wireless-Console-Classic-Emulators%2Fdp%2FB0CF97XV5K%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494463%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,video_games
B0B2924HS1,"Nintendo Switch Accessories Bundle, Switch Controllers Joy-Con Grips, 12 IN 1 Accessories Kit for Switch Sports Games, Tennis Rackets, Comfort Grips Golf Clubs, Swords, Wrist Bands and Leg Strap",35.99,4.6,261,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NjY2MjYwNzM1MzU2MzA6MTY5NTQ5NDQ2MzpzcF9hdGZfbmV4dDoyMDAxNDYwOTk2NzYyOTg6OjA6Og&url=%2FNintendo-Switch-Accessories-Controllers-Rackets-Comfort%2Fdp%2FB0B2924HS1%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dvideo_games%26qid%3D1695494463%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,video_games
B0CHW8GZPW,SOUTH PARK: SNOW DAY! - Nintendo Switch,29.99,0.0,0,https://www.amazon.com/SOUTH-PARK-SNOW-DAY-Nintendo-Switch/dp/B0CHW8GZPW/ref=sr_1_51?keywords=video_games&qid=1695494463&sr=8-51,video_games
